reviewer_id,reviewer_domain,blinded_case_id,assignment_type,case_domain,gene,variant_identifier,baseline_condition_label,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,portable_without_additional_interpretation,confidence_1_to_5,requires_disease_specific_review,requires_population_or_penetrance_context,requires_genotype_first_or_trigger_context,not_adjudicable,not_adjudicable_reason,short_rationale,review_minutes
HC_R2,hereditary_cancer,CABCASE_0D91AA637C,core_400_casebook,hereditary_cancer,ATM,CANCER_1765063,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_0D91AA637C,core_400_casebook,hereditary_cancer,ATM,CANCER_1765063,,"genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_6147E056EE,core_400_casebook,hereditary_cancer,BRCA1,CANCER_254639,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_6147E056EE,core_400_casebook,hereditary_cancer,BRCA1,CANCER_254639,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_6147E056EE,core_400_casebook,hereditary_cancer,BRCA1,CANCER_254639,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_95C60C1FD0,core_400_casebook,hereditary_cancer,BRCA2,CANCER_491255,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_95C60C1FD0,core_400_casebook,hereditary_cancer,BRCA2,CANCER_491255,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_95C60C1FD0,core_400_casebook,hereditary_cancer,BRCA2,CANCER_491255,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_E672007072,core_400_casebook,hereditary_cancer,BRCA1,CANCER_548213,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_E672007072,core_400_casebook,hereditary_cancer,BRCA1,CANCER_548213,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_E672007072,core_400_casebook,hereditary_cancer,BRCA1,CANCER_548213,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_B0EDD2AE64,core_400_casebook,cardiomyopathy,TTN,CM_165801,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_B0EDD2AE64,core_400_casebook,cardiomyopathy,TTN,CM_165801,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_B0EDD2AE64,core_400_casebook,cardiomyopathy,TTN,CM_165801,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_8295866741,core_400_casebook,hereditary_cancer,BRCA2,CANCER_266961,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_8295866741,core_400_casebook,hereditary_cancer,BRCA2,CANCER_266961,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_8295866741,core_400_casebook,hereditary_cancer,BRCA2,CANCER_266961,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_64F9DD0602,core_400_casebook,hereditary_cancer,MSH2,CANCER_1778900,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_64F9DD0602,core_400_casebook,hereditary_cancer,MSH2,CANCER_1778900,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_64F9DD0602,core_400_casebook,hereditary_cancer,MSH2,CANCER_1778900,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_F07B28EE3C,core_400_casebook,hereditary_cancer,BRCA2,CANCER_266806,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_F07B28EE3C,core_400_casebook,hereditary_cancer,BRCA2,CANCER_266806,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_F07B28EE3C,core_400_casebook,hereditary_cancer,BRCA2,CANCER_266806,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_0EF4371118,core_400_casebook,hereditary_cancer,APC,CANCER_1779246,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_0EF4371118,core_400_casebook,hereditary_cancer,APC,CANCER_1779246,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_0EF4371118,core_400_casebook,hereditary_cancer,APC,CANCER_1779246,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_5B3908604E,core_400_casebook,hereditary_cancer,BRCA2,CANCER_51546,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_5B3908604E,core_400_casebook,hereditary_cancer,BRCA2,CANCER_51546,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_5B3908604E,core_400_casebook,hereditary_cancer,BRCA2,CANCER_51546,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_E2D824E68D,core_400_casebook,hereditary_cancer,BRCA1,CANCER_267556,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_E2D824E68D,core_400_casebook,hereditary_cancer,BRCA1,CANCER_267556,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_E2D824E68D,core_400_casebook,hereditary_cancer,BRCA1,CANCER_267556,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
