blinded_case_id,assertion_id,gene,variant_identifier,baseline_condition_label,domain,recommended_adjudication_question,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,expert_endpoint_status,reviewer_blinding
CABCASE_2994175951,CANCER_530071,PALB2,CANCER_530071,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_08C4B920F3,CANCER_1722456,PALB2,CANCER_1722456,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_CB27952C61,CANCER_1076548,PALB2,CANCER_1076548,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_84B9DD1233,CANCER_921230,CHEK2,CANCER_921230,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_88C70EFD38,CANCER_584046,ATM,CANCER_584046,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_FE365348FE,CANCER_1749488,ATM,CANCER_1749488,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_956F27D800,CANCER_1076435,ATM,CANCER_1076435,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_6340EFE7E0,CANCER_546012,PALB2,CANCER_546012,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_E37F3283DE,CANCER_925451,ATM,CANCER_925451,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_A46DA33125,CANCER_1412477,ATM,CANCER_1412477,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_02B2B5FD77,CANCER_630656,ATM,CANCER_630656,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_5136706EB5,CANCER_933642,ATM,CANCER_933642,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_BE35CECCEB,CANCER_1434250,ATM,CANCER_1434250,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
