assertion_id,future_condition_label_drift,future_classification_change,future_cross_environment_drift,future_any_meaning_drift
CM_968528,1,0,0,1
CM_969161,0,0,0,0
CM_969392,0,0,0,0
CM_969603,0,0,0,0
CM_970757,1,0,0,1
CM_971215,1,0,0,1
CM_972188,0,0,0,0
CM_972350,0,0,0,0
CM_972384,0,0,0,0
CM_973314,0,0,0,0
CM_973533,0,0,0,0
CM_973881,0,0,0,0
CM_974774,0,0,0,0
CM_974779,0,0,0,0
CM_975930,0,0,0,0
CM_975933,0,0,0,0
CM_976469,0,0,0,0
CM_977602,0,0,0,0
CM_977635,1,0,0,1
CM_977738,1,0,0,1
CM_978036,0,0,0,0
CM_978274,1,0,1,1
CM_978281,0,0,0,0
CM_978284,0,0,0,0
CM_978285,1,0,0,1
CM_978286,0,0,0,0
CM_978287,1,0,1,1
CM_978304,1,0,0,1
CM_978309,1,0,1,1
CM_978330,1,0,1,1
CM_978331,1,0,0,1
CM_978334,0,0,0,0
CM_978335,0,0,0,0
CM_978336,0,0,0,0
CM_978357,1,0,0,1
CM_978359,0,0,0,0
CM_978729,0,0,0,0
CM_978762,1,0,0,1
CM_981513,0,0,0,0
CM_982684,0,0,0,0
CM_983261,0,0,0,0
CM_983521,0,0,0,0
CM_984931,0,0,0,0
CM_984950,0,0,0,0
CM_986349,0,0,0,0
CM_986353,0,0,0,0
CM_986355,0,0,0,0
CM_986378,0,0,0,0
CM_987049,0,0,0,0
CM_987117,1,0,1,1
CM_987382,1,0,0,1
CM_987383,0,0,0,0
CM_987456,1,0,1,1
CM_987466,1,0,0,1
CM_987488,0,0,0,0
CM_992400,0,0,0,0
CM_992763,1,0,1,1
CM_992820,0,0,0,0
CM_992894,0,0,0,0
CM_993722,0,0,0,0
CM_996000,0,0,0,0
CM_996557,0,0,0,0
CM_996764,1,0,1,1
CM_996775,0,0,0,0
