case_assertion_id,control_assertion_id,gene,domain,baseline_env,case_regime,control_regime,case_regime_empirical_risk,control_regime_empirical_risk,risk_difference
CANCER_1730011,CANCER_231203,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1730081,CANCER_1759391,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1730189,CANCER_1778064,BRCA1,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1730544,CANCER_1733361,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1730644,CANCER_1766656,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1730649,CANCER_1728486,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1730846,CANCER_491324,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1730972,CANCER_825894,CHEK2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1731467,CANCER_825430,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1731501,CANCER_1742254,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1731589,CANCER_1751795,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,nonspecific_underresolved,0.14555038759689923,0.19922790569419552,-0.05367751809729629
CANCER_1731643,CANCER_246126,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,nonspecific_underresolved,0.14555038759689923,0.19922790569419552,-0.05367751809729629
CANCER_1731696,CANCER_1731660,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1731789,CANCER_918985,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1731877,CANCER_1729107,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,nonspecific_underresolved,0.14555038759689923,0.19922790569419552,-0.05367751809729629
CANCER_1731882,CANCER_1790149,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1731947,CANCER_1746870,MUTYH,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732117,CANCER_1772899,MLH1,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1732140,CANCER_1780937,MLH1,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732195,CANCER_821265,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732226,CANCER_1754294,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732375,CANCER_1733367,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,nonspecific_underresolved,0.14555038759689923,0.19922790569419552,-0.05367751809729629
CANCER_1732449,CANCER_481738,CHEK2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732516,CANCER_1736716,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732628,CANCER_1734672,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1732636,CANCER_1734172,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732741,CANCER_822747,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732833,CANCER_481342,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732906,CANCER_1764734,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732925,CANCER_1747114,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1732946,CANCER_486785,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733092,CANCER_1777236,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733279,CANCER_575413,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733337,CANCER_823275,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733499,CANCER_1786232,MSH2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733516,CANCER_428372,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733553,CANCER_1731901,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733679,CANCER_1780635,MLH1,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733879,CANCER_1764176,CHEK2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733901,CANCER_1765827,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733902,CANCER_1787174,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1733984,CANCER_1797845,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1734171,CANCER_1790451,MSH2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1734212,CANCER_1787505,PMS2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1734245,CANCER_1777209,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1734391,CANCER_827419,PTEN,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1734510,CANCER_1762099,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1734547,CANCER_1776242,MSH2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1734718,CANCER_1777872,MSH2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1734900,CANCER_1770462,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735065,CANCER_1787212,MLH1,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735069,CANCER_918580,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735083,CANCER_479310,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735140,CANCER_1777924,MSH2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735198,CANCER_1782779,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735279,CANCER_1776714,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735457,CANCER_1785125,BRCA1,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735471,CANCER_818537,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735518,CANCER_1793541,MSH2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1735519,CANCER_1779670,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735619,CANCER_1734254,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1735679,CANCER_1788743,MLH1,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735810,CANCER_1787696,PMS2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735824,CANCER_1738033,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735860,CANCER_1050025,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1735936,CANCER_1756224,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1736223,CANCER_1728168,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1736234,CANCER_1729666,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1736274,CANCER_1780758,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1736348,CANCER_1790752,MSH2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1736500,CANCER_820160,MLH1,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1736527,CANCER_1734570,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1736552,CANCER_1731102,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1736697,CANCER_1762968,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1736706,CANCER_1774983,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1737126,CANCER_1744271,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1737181,CANCER_1748074,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1737228,CANCER_1781735,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1737242,CANCER_1738350,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1737430,CANCER_1743722,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1737618,CANCER_185863,PTEN,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,nonspecific_underresolved,0.14555038759689923,0.19922790569419552,-0.05367751809729629
CANCER_1737638,CANCER_491303,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1737745,CANCER_1728050,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
