assertion_id,ClinVar VariationID,gene,condition label,classification,review status,submitter count,baseline environment,domain,source date,ClinVar LastEvaluated,new_or_updated_status,source_file,registry_note
PROSP_CLV_418370,418370,NBN,"not provided|Microcephaly, normal intelligence and immunodeficiency|Hereditary cancer-predisposing syndrome|Aplastic anemia|Microcephaly, normal intelligence and immunodeficiency;Aplastic anemia;Acute lymphoid leukemia",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",8,"not provided|Microcephaly, normal intelligence and immunodeficiency|Hereditary cancer-predisposing syndrome|Aplastic anemia|Microcephaly, normal intelligence and immunodeficiency;Aplastic anemia;Acute lymphoid leukemia",hereditary_cancer,2026-05-05,"Aug 05, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_420108,420108,CDKN2A,not provided|Hereditary cancer-predisposing syndrome|Familial melanoma|Melanoma-pancreatic cancer syndrome,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",6,not provided|Hereditary cancer-predisposing syndrome|Familial melanoma|Melanoma-pancreatic cancer syndrome,hereditary_cancer,2026-05-05,"Aug 14, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_419252,419252,FANCC,not provided|Fanconi anemia complementation group C|Fanconi anemia|Hereditary cancer-predisposing syndrome,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",8,not provided|Fanconi anemia complementation group C|Fanconi anemia|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Sep 10, 2025",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_418653,418653,PTEN,not provided|Cowden syndrome 1;Macrocephaly-autism syndrome|PTEN hamartoma tumor syndrome,Likely pathogenic,reviewed by expert panel,3,not provided|Cowden syndrome 1;Macrocephaly-autism syndrome|PTEN hamartoma tumor syndrome,hereditary_cancer,2026-05-05,"Feb 09, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_422096,422096,ATM,Hereditary cancer-predisposing syndrome|not provided|Familial cancer of breast|Ataxia-telangiectasia syndrome|ATM-related cancer predisposition|Inherited breast cancer and ovarian cancer,Pathogenic,reviewed by expert panel,9,Hereditary cancer-predisposing syndrome|not provided|Familial cancer of breast|Ataxia-telangiectasia syndrome|ATM-related cancer predisposition|Inherited breast cancer and ovarian cancer,hereditary_cancer,2026-05-05,"Sep 21, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_420257,420257,ATM,not provided|Hereditary cancer-predisposing syndrome|Ataxia-telangiectasia syndrome,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",6,not provided|Hereditary cancer-predisposing syndrome|Ataxia-telangiectasia syndrome,hereditary_cancer,2026-05-05,"Sep 01, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_422041,422041,ATM,not provided|Familial cancer of breast|Ataxia-telangiectasia syndrome,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",4,not provided|Familial cancer of breast|Ataxia-telangiectasia syndrome,hereditary_cancer,2026-05-05,"Feb 01, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_422629,422629,SDHD,not provided|Hereditary cancer-predisposing syndrome|Pheochromocytoma;Carney-Stratakis syndrome;Paragangliomas with sensorineural hearing loss;Cowden syndrome 3,Pathogenic,"criteria provided, multiple submitters, no conflicts",3,not provided|Hereditary cancer-predisposing syndrome|Pheochromocytoma;Carney-Stratakis syndrome;Paragangliomas with sensorineural hearing loss;Cowden syndrome 3,hereditary_cancer,2026-05-05,"Sep 10, 2023",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_420665,420665,SDHD,not provided|Hereditary cancer-predisposing syndrome|Pheochromocytoma;Cowden syndrome 3;Paragangliomas with sensorineural hearing loss;Carney-Stratakis syndrome,Likely pathogenic,"criteria provided, multiple submitters, no conflicts",3,not provided|Hereditary cancer-predisposing syndrome|Pheochromocytoma;Cowden syndrome 3;Paragangliomas with sensorineural hearing loss;Carney-Stratakis syndrome,hereditary_cancer,2026-05-05,"Jan 23, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_419332,419332,WT1,"not provided|Kidney disorder|8 conditions|Wilms tumor 1|Drash syndrome|WT1-related Wilms tumor|Frasier syndrome;Drash syndrome;Wilms tumor 1;11p partial monosomy syndrome|WT1-related disorder|Nephrotic syndrome, type 4|Nephroblastoma",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",11,"not provided|Kidney disorder|8 conditions|Wilms tumor 1|Drash syndrome|WT1-related Wilms tumor|Frasier syndrome;Drash syndrome;Wilms tumor 1;11p partial monosomy syndrome|WT1-related disorder|Nephrotic syndrome, type 4|Nephroblastoma",hereditary_cancer,2026-05-05,"Jan 04, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_418292,418292,MEN1,"Hereditary cancer-predisposing syndrome|Multiple endocrine neoplasia, type 1|not provided",Pathogenic,"criteria provided, multiple submitters, no conflicts",7,"Hereditary cancer-predisposing syndrome|Multiple endocrine neoplasia, type 1|not provided",hereditary_cancer,2026-05-05,"Nov 21, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_423588,423588,TSC2,not provided|Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2,Pathogenic,"criteria provided, multiple submitters, no conflicts",3,not provided|Hereditary cancer-predisposing syndrome|Tuberous sclerosis 2,hereditary_cancer,2026-05-05,"Feb 01, 2022",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_418211,418211,FLCN,Birt-Hogg-Dube syndrome|not provided|Hereditary cancer-predisposing syndrome,Likely pathogenic,"criteria provided, multiple submitters, no conflicts",3,Birt-Hogg-Dube syndrome|not provided|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Nov 09, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_420076,420076,NF1,"not provided|Neurofibromatosis, type 1|Hereditary cancer-predisposing syndrome;Cardiovascular phenotype|Neurofibromatosis, familial spinal;Juvenile myelomonocytic leukemia;Neurofibromatosis, type 1;Neurofibromatosis-Noonan syndrome;Café-au-lait macules with pulmonary stenosis",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",11,"not provided|Neurofibromatosis, type 1|Hereditary cancer-predisposing syndrome;Cardiovascular phenotype|Neurofibromatosis, familial spinal;Juvenile myelomonocytic leukemia;Neurofibromatosis, type 1;Neurofibromatosis-Noonan syndrome;Café-au-lait macules with pulmonary stenosis",hereditary_cancer,2026-05-05,"Dec 18, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_418671,418671,BRCA1,"not provided|Breast-ovarian cancer, familial, susceptibility to, 1|Hereditary cancer-predisposing syndrome|Hereditary breast ovarian cancer syndrome|BRCA1-related cancer predisposition",Likely pathogenic,reviewed by expert panel,5,"not provided|Breast-ovarian cancer, familial, susceptibility to, 1|Hereditary cancer-predisposing syndrome|Hereditary breast ovarian cancer syndrome|BRCA1-related cancer predisposition",hereditary_cancer,2026-05-05,"Dec 02, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_418441,418441,RAD51C,"not provided|Fanconi anemia complementation group O|Hereditary cancer-predisposing syndrome|Breast-ovarian cancer, familial, susceptibility to, 3",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",9,"not provided|Fanconi anemia complementation group O|Hereditary cancer-predisposing syndrome|Breast-ovarian cancer, familial, susceptibility to, 3",hereditary_cancer,2026-05-05,"Jan 08, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_419188,419188,RAD51C,"not provided|Hereditary cancer-predisposing syndrome|Breast-ovarian cancer, familial, susceptibility to, 3;Fanconi anemia complementation group O|Fanconi anemia complementation group O|Breast-ovarian cancer, familial, susceptibility to, 3",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",13,"not provided|Hereditary cancer-predisposing syndrome|Breast-ovarian cancer, familial, susceptibility to, 3;Fanconi anemia complementation group O|Fanconi anemia complementation group O|Breast-ovarian cancer, familial, susceptibility to, 3",hereditary_cancer,2026-05-05,"Oct 27, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_418096,418096,BRIP1,not provided|Fanconi anemia complementation group J;Familial cancer of breast|Hereditary cancer-predisposing syndrome|Melanoma,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",4,not provided|Fanconi anemia complementation group J;Familial cancer of breast|Hereditary cancer-predisposing syndrome|Melanoma,hereditary_cancer,2026-05-05,"Aug 09, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_419460,419460,BRIP1,"not provided|Ovarian neoplasm|Fanconi anemia complementation group J;Familial cancer of breast|Hereditary cancer-predisposing syndrome|Malignant tumor of breast|not specified|Familial cancer of breast|Breast-ovarian cancer, familial, susceptibility to, 1",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",8,"not provided|Ovarian neoplasm|Fanconi anemia complementation group J;Familial cancer of breast|Hereditary cancer-predisposing syndrome|Malignant tumor of breast|not specified|Familial cancer of breast|Breast-ovarian cancer, familial, susceptibility to, 1",hereditary_cancer,2026-05-05,"May 05, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_419076,419076,BRIP1,not provided|Hereditary cancer-predisposing syndrome|Fanconi anemia complementation group J;Familial cancer of breast|Breast and/or ovarian cancer|Familial cancer of breast,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",7,not provided|Hereditary cancer-predisposing syndrome|Fanconi anemia complementation group J;Familial cancer of breast|Breast and/or ovarian cancer|Familial cancer of breast,hereditary_cancer,2026-05-05,"Aug 23, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_419356,419356,BRIP1,not provided|Fanconi anemia complementation group J;Familial cancer of breast|Familial cancer of breast|Hereditary cancer-predisposing syndrome,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",5,not provided|Fanconi anemia complementation group J;Familial cancer of breast|Familial cancer of breast|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Oct 14, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_421868,421868,BRIP1,not provided|Familial cancer of breast|Fanconi anemia complementation group J;Familial cancer of breast,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",3,not provided|Familial cancer of breast|Fanconi anemia complementation group J;Familial cancer of breast,hereditary_cancer,2026-05-05,"Aug 13, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_422238,422238,BRIP1,not provided|Hereditary cancer-predisposing syndrome|Ovarian Cancers|Familial cancer of breast|Fanconi anemia complementation group J;Familial cancer of breast,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",6,not provided|Hereditary cancer-predisposing syndrome|Ovarian Cancers|Familial cancer of breast|Fanconi anemia complementation group J;Familial cancer of breast,hereditary_cancer,2026-05-05,"Sep 16, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_421072,421072,BRIP1,not provided|Fanconi anemia complementation group J;Familial cancer of breast|Hereditary cancer-predisposing syndrome|Familial cancer of breast,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",5,not provided|Fanconi anemia complementation group J;Familial cancer of breast|Hereditary cancer-predisposing syndrome|Familial cancer of breast,hereditary_cancer,2026-05-05,"Jan 07, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_419951,419951,BRIP1,not provided|Hereditary cancer-predisposing syndrome|Fanconi anemia complementation group J;Familial cancer of breast|Breast and/or ovarian cancer|Familial cancer of breast,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",9,not provided|Hereditary cancer-predisposing syndrome|Fanconi anemia complementation group J;Familial cancer of breast|Breast and/or ovarian cancer|Familial cancer of breast,hereditary_cancer,2026-05-05,"Aug 11, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_419722,419722,GAA,"not provided|Glycogen storage disease, type II|Cardiovascular phenotype|Colon adenocarcinoma|Melanoma|Gastric cancer|Familial cancer of breast",Likely pathogenic,reviewed by expert panel,20,"not provided|Glycogen storage disease, type II|Cardiovascular phenotype|Colon adenocarcinoma|Melanoma|Gastric cancer|Familial cancer of breast",hereditary_cancer,2026-05-05,"Jun 03, 2022",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_423930,423930,LZTR1,not provided|Noonan syndrome 2|Hereditary cancer-predisposing syndrome;Cardiovascular phenotype|LZTR1-related schwannomatosis|Noonan syndrome 2;Noonan syndrome 10;LZTR1-related schwannomatosis|Noonan syndrome 10,Likely pathogenic,"criteria provided, multiple submitters, no conflicts",9,not provided|Noonan syndrome 2|Hereditary cancer-predisposing syndrome;Cardiovascular phenotype|LZTR1-related schwannomatosis|Noonan syndrome 2;Noonan syndrome 10;LZTR1-related schwannomatosis|Noonan syndrome 10,hereditary_cancer,2026-05-05,"Feb 03, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_423789,423789,NF2,"not provided|Neurofibromatosis, type 2|Hereditary cancer-predisposing syndrome|Neoplasm",Pathogenic,"criteria provided, multiple submitters, no conflicts",7,"not provided|Neurofibromatosis, type 2|Hereditary cancer-predisposing syndrome|Neoplasm",hereditary_cancer,2026-05-05,"Jul 02, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_418861,418861,DMD,"not provided|Duchenne muscular dystrophy|Becker muscular dystrophy, Cardiomyopathy, Duchenne muscular dystrophy, Dystrophin deficiency",Pathogenic,"criteria provided, multiple submitters, no conflicts",4,"not provided|Duchenne muscular dystrophy|Becker muscular dystrophy, Cardiomyopathy, Duchenne muscular dystrophy, Dystrophin deficiency",cardiomyopathy,2026-05-05,"Oct 07, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_425497,425497,CACNA1F,not provided|Aland island eye disease|Clear cell carcinoma of kidney|Colon adenocarcinoma,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",5,not provided|Aland island eye disease|Clear cell carcinoma of kidney|Colon adenocarcinoma,hereditary_cancer,2026-05-05,"Feb 13, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_426781,426781,SDHA,"not provided|Mitochondrial complex II deficiency, nuclear type 1;Pheochromocytoma/paraganglioma syndrome 5",Pathogenic,"criteria provided, multiple submitters, no conflicts",2,"not provided|Mitochondrial complex II deficiency, nuclear type 1;Pheochromocytoma/paraganglioma syndrome 5",hereditary_cancer,2026-05-05,"Aug 17, 2023",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_426130,426130,NF1,not provided|Hereditary cancer-predisposing syndrome;Cardiovascular phenotype,Pathogenic,"criteria provided, multiple submitters, no conflicts",2,not provided|Hereditary cancer-predisposing syndrome;Cardiovascular phenotype,hereditary_cancer,2026-05-05,"Jan 04, 2021",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_426127,426127,NF1,"not provided|Hereditary cancer-predisposing syndrome|Neurofibromatosis, type 1",Pathogenic,"criteria provided, multiple submitters, no conflicts",8,"not provided|Hereditary cancer-predisposing syndrome|Neurofibromatosis, type 1",hereditary_cancer,2026-05-05,"Oct 18, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
